name,party_id,startDate,endDate
יעקב ליצמן,936,2019-10-03T00:00:00,2019-12-30T00:00:00
יעקב ליצמן,1065,2019-12-30T00:00:00,2020-03-16T00:00:00
יאיר לפיד,938,2019-10-03T00:00:00,2020-03-16T00:00:00
מרב מיכאלי,934,2019-10-03T00:00:00,2020-03-16T00:00:00
יוליה מלינובסקי,937,2019-10-03T00:00:00,2020-03-16T00:00:00
מיכאל מלכיאלי,932,2019-10-03T00:00:00,2020-03-16T00:00:00
אורי מקלב,936,2019-10-03T00:00:00,2019-12-30T00:00:00
אורי מקלב,1066,2019-12-30T00:00:00,2020-03-16T00:00:00
יעקב מרגי,932,2019-10-03T00:00:00,2020-03-16T00:00:00
משולם נהרי,932,2019-10-03T00:00:00,2020-03-16T00:00:00
אבי ניסנקורן,938,2019-10-03T00:00:00,2020-03-16T00:00:00
בנימין נתניהו,933,2019-10-03T00:00:00,2020-03-16T00:00:00
יואב סגלוביץ',938,2019-10-03T00:00:00,2020-03-16T00:00:00
יבגני סובה,937,2019-10-03T00:00:00,2020-03-16T00:00:00
רויטל סויד,934,2019-10-03T00:00:00,2020-03-16T00:00:00
אופיר סופר,1077,2019-10-03T00:00:00,2019-10-10T00:00:00
אופיר סופר,935,2019-10-10T00:00:00,2020-03-16T00:00:00
בצלאל סמוטריץ',1077,2019-10-03T00:00:00,2019-10-10T00:00:00
בצלאל סמוטריץ',935,2019-10-10T00:00:00,2020-03-16T00:00:00
אוסאמה סעדי,940,2019-10-03T00:00:00,2019-12-30T00:00:00
אוסאמה סעדי,1070,2019-12-30T00:00:00,2020-03-16T00:00:00
גדעון סער,933,2019-10-03T00:00:00,2020-03-16T00:00:00
מנסור עבאס,940,2019-10-03T00:00:00,2019-12-30T00:00:00
מנסור עבאס,1069,2019-12-30T00:00:00,2020-03-16T00:00:00
איימן עודה,940,2019-10-03T00:00:00,2019-12-30T00:00:00
איימן עודה,1067,2019-12-30T00:00:00,2020-03-16T00:00:00
חוה אתי עטייה,933,2019-10-03T00:00:00,2020-03-16T00:00:00
חמד עמאר,937,2019-10-03T00:00:00,2020-03-16T00:00:00
ג'אבר עסאקלה,940,2019-10-03T00:00:00,2019-12-30T00:00:00
ג'אבר עסאקלה,1067,2019-12-30T00:00:00,2020-03-16T00:00:00
עודד פורר,937,2019-10-03T00:00:00,2020-03-16T00:00:00
אורלי פרומן,938,2019-10-03T00:00:00,2020-03-16T00:00:00
מאיר פרוש,936,2019-10-03T00:00:00,2019-12-30T00:00:00
מאיר פרוש,1065,2019-12-30T00:00:00,2020-03-16T00:00:00
עמיר פרץ,934,2019-10-03T00:00:00,2020-03-16T00:00:00
רפי פרץ,1077,2019-10-03T00:00:00,2019-10-10T00:00:00
רפי פרץ,935,2019-10-10T00:00:00,2020-03-16T00:00:00
אורית פרקש הכהן,938,2019-10-03T00:00:00,2020-03-16T00:00:00
אלכס קושניר,937,2019-10-03T00:00:00,2020-03-16T00:00:00
יואב קיש,933,2019-10-03T00:00:00,2020-03-16T00:00:00
שלמה קרעי,933,2019-10-03T00:00:00,2020-03-16T00:00:00
מירי מרים רגב,933,2019-10-03T00:00:00,2020-03-16T00:00:00
יואל רזבוזוב,938,2019-10-03T00:00:00,2020-03-16T00:00:00
יפעת שאשא ביטון,933,2019-10-03T00:00:00,2020-03-16T00:00:00
אלון שוסטר,938,2019-10-03T00:00:00,2020-03-16T00:00:00
אנטאנס שחאדה,940,2019-10-03T00:00:00,2019-12-30T00:00:00
אנטאנס שחאדה,1068,2019-12-30T00:00:00,2020-03-16T00:00:00
יובל שטייניץ,933,2019-10-03T00:00:00,2020-03-16T00:00:00
קטי קטרין שטרית,933,2019-10-03T00:00:00,2020-03-16T00:00:00
אלעזר שטרן,938,2019-10-03T00:00:00,2020-03-16T00:00:00
יזהר שי,938,2019-10-03T00:00:00,2020-03-16T00:00:00
מיכל שיר סגמן,933,2019-10-03T00:00:00,2020-03-16T00:00:00
עפר שלח,938,2019-10-03T00:00:00,2020-03-16T00:00:00
איציק שמולי,934,2019-10-03T00:00:00,2020-03-16T00:00:00
סתיו שפיר,939,2019-10-03T00:00:00,2020-03-16T00:00:00
רם שפע,938,2019-10-03T00:00:00,2020-03-16T00:00:00
אילת שקד,1077,2019-10-03T00:00:00,2019-10-10T00:00:00
אילת שקד,941,2019-10-10T00:00:00,2020-03-16T00:00:00
עאידה תומא סלימאן,940,2019-10-03T00:00:00,2019-12-30T00:00:00
עאידה תומא סלימאן,1067,2019-12-30T00:00:00,2020-03-16T00:00:00
פנינה תמנו,938,2019-10-03T00:00:00,2020-03-16T00:00:00
סמי אבו שחאדה,943,2020-03-16T00:00:00,2021-01-28T00:00:00
סמי אבו שחאדה,1074,2021-01-28T00:00:00,2021-04-06T00:00:00
משה אבוטבול,947,2020-03-16T00:00:00,2021-04-06T00:00:00
אלי אבידר,945,2020-03-16T00:00:00,2021-04-06T00:00:00
יולי יואל אדלשטיין,942,2020-03-16T00:00:00,2021-04-06T00:00:00
אמיר אוחנה,942,2020-03-16T00:00:00,2020-07-30T00:00:00
ינון אזולאי,947,2020-03-16T00:00:00,2021-04-06T00:00:00
ישראל אייכלר,944,2020-03-16T00:00:00,2020-12-28T00:00:00
ישראל אייכלר,1071,2020-12-28T00:00:00,2021-04-06T00:00:00
קארין אלהרר,955,2020-03-29T00:00:00,2021-04-06T00:00:00
סעיד אלחרומי,943,2020-03-16T00:00:00,2021-01-28T00:00:00
סעיד אלחרומי,1075,2021-01-28T00:00:00,2021-04-06T00:00:00
זאב אלקין,942,2020-03-16T00:00:00,2020-12-27T00:00:00
דוד אמסלם,942,2020-03-16T00:00:00,2021-04-06T00:00:00
אופיר אקוניס,942,2020-03-16T00:00:00,2021-04-06T00:00:00
משה ארבל,947,2020-03-16T00:00:00,2021-04-06T00:00:00
גלעד ארדן,942,2020-03-16T00:00:00,2020-07-05T00:00:00
גבי אשכנזי,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
יעקב אשר,944,2020-03-16T00:00:00,2020-12-28T00:00:00
יעקב אשר,1072,2020-12-28T00:00:00,2021-04-06T00:00:00
אוריאל בוסו,947,2020-06-21T00:00:00,2021-04-06T00:00:00
מיכאל מרדכי ביטון,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
דוד ביטן,942,2020-03-16T00:00:00,2021-04-06T00:00:00
ולדימיר בליאק,955,2021-01-05T00:00:00,2021-04-06T00:00:00
רם בן ברק,955,2020-03-29T00:00:00,2021-04-06T00:00:00
יואב בן צור,947,2020-03-16T00:00:00,2020-07-01T00:00:00
נפתלי בנט,948,2020-03-16T00:00:00,2021-04-06T00:00:00
אורנה ברביבאי,955,2020-03-29T00:00:00,2021-04-06T00:00:00
אליהו ברוכי,944,2020-06-24T00:00:00,2020-09-15T00:00:00
אליהו ברוכי,944,2020-10-14T00:00:00,2020-12-28T00:00:00
אליהו ברוכי,1072,2020-12-28T00:00:00,2021-04-06T00:00:00
קרן ברק,942,2020-03-16T00:00:00,2021-04-06T00:00:00
ניר ברקת,942,2020-03-16T00:00:00,2021-04-06T00:00:00
יוסף ג'בארין,943,2020-03-16T00:00:00,2021-01-28T00:00:00
יוסף ג'בארין,1074,2021-01-28T00:00:00,2021-04-06T00:00:00
יאיר גולן,959,2020-04-06T00:00:00,2021-04-06T00:00:00
מאי גולן,942,2020-03-16T00:00:00,2021-04-06T00:00:00
אילן גילאון,959,2021-01-29T00:00:00,2021-04-06T00:00:00
איתן גינזבורג,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
יואב גלנט,942,2020-03-16T00:00:00,2021-04-06T00:00:00
גילה גמליאל,942,2020-03-16T00:00:00,2021-04-06T00:00:00
בנימין גנץ,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
משה גפני,944,2020-03-16T00:00:00,2020-12-28T00:00:00
משה גפני,1072,2020-12-28T00:00:00,2021-04-06T00:00:00
עוזי דיין,942,2020-03-16T00:00:00,2021-04-06T00:00:00
אבי דיכטר,942,2020-03-16T00:00:00,2021-04-06T00:00:00
אריה מכלוף דרעי,947,2020-03-16T00:00:00,2020-06-21T00:00:00
צבי האוזר,954,2020-03-29T00:00:00,2021-04-06T00:00:00
ניצן הורוביץ,959,2020-04-06T00:00:00,2021-04-06T00:00:00
עמית הלוי,942,2020-07-30T00:00:00,2021-04-06T00:00:00
צחי הנגבי,942,2020-03-16T00:00:00,2021-04-06T00:00:00
יועז הנדל,954,2020-03-29T00:00:00,2021-04-06T00:00:00
שרן מרים השכל,942,2020-03-16T00:00:00,2020-12-25T00:00:00
ניסים ואטורי,942,2020-12-11T00:00:00,2021-04-06T00:00:00
מיכל וונש,946,2020-06-19T00:00:00,2021-04-06T00:00:00
רות וסרמן לנדה,946,2021-01-08T00:00:00,2021-01-12T00:00:00
רות וסרמן לנדה,946,2021-01-31T00:00:00,2021-04-06T00:00:00
מכלוף מיקי זוהר,942,2020-03-16T00:00:00,2021-04-06T00:00:00
אסף זמיר,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
אסף זמיר,946,2020-10-06T00:00:00,2021-04-06T00:00:00
תמר זנדברג,959,2020-04-06T00:00:00,2021-04-06T00:00:00
ציפי חוטובלי,942,2020-03-16T00:00:00,2020-07-05T00:00:00
אימאן ח'טיב יאסין,943,2020-03-16T00:00:00,2021-01-28T00:00:00
אימאן ח'טיב יאסין,1075,2021-01-28T00:00:00,2021-04-06T00:00:00
מיקי חיימוביץ',1079,2020-03-16T00:00:00,2020-03-29T00:00:00
אליהו חסיד,944,2020-06-24T00:00:00,2020-10-14T00:00:00
ווליד טאהא,943,2020-03-16T00:00:00,2021-01-28T00:00:00
ווליד טאהא,1075,2021-01-28T00:00:00,2021-04-06T00:00:00
בועז טופורובסקי,955,2020-03-29T00:00:00,2021-04-06T00:00:00
משה טור פז,955,2021-01-05T00:00:00,2021-04-06T00:00:00
אחמד טיבי,943,2020-03-16T00:00:00,2021-01-28T00:00:00
אחמד טיבי,1076,2021-01-28T00:00:00,2021-04-06T00:00:00
יוסף טייב,947,2020-07-01T00:00:00,2021-04-06T00:00:00
יעקב טסלר,944,2020-03-16T00:00:00,2020-12-28T00:00:00
יעקב טסלר,1071,2020-12-28T00:00:00,2021-04-06T00:00:00
חילי טרופר,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
דסטה גדי יברקן,942,2020-03-16T00:00:00,2021-04-06T00:00:00
מטי יוגב,942,2020-12-27T00:00:00,2021-04-06T00:00:00
היבה יזבק,943,2020-03-16T00:00:00,2021-01-28T00:00:00
היבה יזבק,1074,2021-01-28T00:00:00,2021-04-06T00:00:00
עומר ינקלביץ',1079,2020-03-16T00:00:00,2020-03-29T00:00:00
משה יעלון,955,2020-03-29T00:00:00,2021-04-06T00:00:00
אלי כהן,942,2020-03-16T00:00:00,2021-04-06T00:00:00
יצחק כהן,947,2020-03-16T00:00:00,2021-04-06T00:00:00
מאיר כהן,955,2020-03-29T00:00:00,2021-04-06T00:00:00
מירב כהן,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
מתן כהנא,948,2020-03-16T00:00:00,2021-04-06T00:00:00
ע'דיר כמאל מריח,955,2020-03-29T00:00:00,2021-04-06T00:00:00
ענת כנפו,955,2021-02-02T00:00:00,2021-04-06T00:00:00
עופר כסיף,943,2020-03-16T00:00:00,2021-01-28T00:00:00
עופר כסיף,1074,2021-01-28T00:00:00,2021-04-06T00:00:00
אופיר כץ,942,2020-03-16T00:00:00,2021-04-06T00:00:00
חיים כץ,942,2020-03-16T00:00:00,2021-04-06T00:00:00
ישראל כץ,942,2020-03-16T00:00:00,2021-04-06T00:00:00
יוראי להב הרצנו,955,2020-06-19T00:00:00,2021-04-06T00:00:00
מיקי לוי,955,2020-03-29T00:00:00,2021-04-06T00:00:00
אורלי לוי אבקסיס,949,2020-03-16T00:00:00,2020-03-23T00:00:00
אורלי לוי אבקסיס,957,2020-03-23T00:00:00,2021-04-06T00:00:00
יריב לוין,942,2020-03-16T00:00:00,2021-04-06T00:00:00
אביגדור ליברמן,945,2020-03-16T00:00:00,2021-04-06T00:00:00
יעקב ליצמן,944,2020-03-16T00:00:00,2020-06-24T00:00:00
יעקב ליצמן,944,2020-09-15T00:00:00,2020-12-28T00:00:00
יעקב ליצמן,1071,2020-12-28T00:00:00,2021-04-06T00:00:00
יאיר לפיד,955,2020-03-29T00:00:00,2021-04-06T00:00:00
אוסנת הילה מארק,942,2020-07-05T00:00:00,2021-04-06T00:00:00
פטין מולא,942,2020-03-16T00:00:00,2021-04-06T00:00:00
מרב מיכאלי,958,2020-04-06T00:00:00,2021-04-06T00:00:00
יוליה מלינובסקי,945,2020-03-16T00:00:00,2021-04-06T00:00:00
מיכאל מלכיאלי,947,2020-03-16T00:00:00,2021-04-06T00:00:00
אורי מקלב,944,2020-03-16T00:00:00,2020-06-24T00:00:00
יעקב מרגי,947,2020-03-16T00:00:00,2021-04-06T00:00:00
משולם נהרי,947,2020-03-16T00:00:00,2021-04-06T00:00:00
אבי ניסנקורן,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
בנימין נתניהו,942,2020-03-16T00:00:00,2021-04-06T00:00:00
סונדוס סאלח,943,2020-03-16T00:00:00,2021-01-28T00:00:00
סונדוס סאלח,1076,2021-01-28T00:00:00,2021-04-06T00:00:00
יואב סגלוביץ',955,2020-03-29T00:00:00,2021-04-06T00:00:00
יבגני סובה,945,2020-03-16T00:00:00,2021-04-06T00:00:00
אופיר סופר,948,2020-03-16T00:00:00,2021-01-20T00:00:00
אופיר סופר,1073,2021-01-20T00:00:00,2021-04-06T00:00:00
בצלאל סמוטריץ',948,2020-03-16T00:00:00,2021-01-20T00:00:00
בצלאל סמוטריץ',1073,2021-01-20T00:00:00,2021-04-06T00:00:00
אוסאמה סעדי,943,2020-03-16T00:00:00,2021-01-28T00:00:00
אוסאמה סעדי,1076,2021-01-28T00:00:00,2021-04-06T00:00:00
גדעון סער,942,2020-03-16T00:00:00,2020-12-11T00:00:00
מנסור עבאס,943,2020-03-16T00:00:00,2021-01-28T00:00:00
מנסור עבאס,1075,2021-01-28T00:00:00,2021-04-06T00:00:00
איימן עודה,943,2020-03-16T00:00:00,2021-01-28T00:00:00
איימן עודה,1074,2021-01-28T00:00:00,2021-04-06T00:00:00
חוה אתי עטייה,942,2020-03-16T00:00:00,2021-04-06T00:00:00
חמד עמאר,945,2020-03-16T00:00:00,2021-04-06T00:00:00
ג'אבר עסאקלה,943,2020-03-16T00:00:00,2021-01-28T00:00:00
ג'אבר עסאקלה,1074,2021-01-28T00:00:00,2021-04-06T00:00:00
עודד פורר,945,2020-03-16T00:00:00,2021-04-06T00:00:00
יצחק פינדרוס,944,2020-06-19T00:00:00,2020-12-28T00:00:00
יצחק פינדרוס,1072,2020-12-28T00:00:00,2021-04-06T00:00:00
טלי פלוסקוב,942,2020-03-16T00:00:00,2021-04-06T00:00:00
אורלי פרומן,955,2020-03-29T00:00:00,2021-04-06T00:00:00
מאיר פרוש,944,2020-03-16T00:00:00,2020-06-19T00:00:00
תהלה פרידמן,946,2020-06-19T00:00:00,2021-04-06T00:00:00
עמיר פרץ,958,2020-04-06T00:00:00,2021-01-29T00:00:00
רפי פרץ,948,2020-03-16T00:00:00,2020-07-14T00:00:00
רפי פרץ,960,2020-07-14T00:00:00,2021-04-06T00:00:00
אורית פרקש הכהן,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
עינב קאבלה,946,2020-06-19T00:00:00,2021-01-05T00:00:00
אנדרי קוז'ינוב,955,2020-03-29T00:00:00,2021-04-06T00:00:00
אלכס קושניר,945,2020-03-16T00:00:00,2021-04-06T00:00:00
יואב קיש,942,2020-03-16T00:00:00,2021-04-06T00:00:00
אריאל קלנר,942,2020-07-05T00:00:00,2021-04-06T00:00:00
איוב קרא,942,2020-12-25T00:00:00,2021-04-06T00:00:00
שלמה קרעי,942,2020-03-16T00:00:00,2021-04-06T00:00:00
מירי מרים רגב,942,2020-03-16T00:00:00,2021-04-06T00:00:00
עידן רול,955,2020-03-29T00:00:00,2021-04-06T00:00:00
יעל רון בן משה,946,2020-12-29T00:00:00,2021-04-06T00:00:00
יואל רזבוזוב,955,2020-03-29T00:00:00,2021-04-06T00:00:00
יפעת שאשא ביטון,942,2020-03-16T00:00:00,2021-04-06T00:00:00
אלון שוסטר,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
אנטאנס שחאדה,943,2020-03-16T00:00:00,2021-01-28T00:00:00
אנטאנס שחאדה,1074,2021-01-28T00:00:00,2021-04-06T00:00:00
יובל שטייניץ,942,2020-03-16T00:00:00,2021-04-06T00:00:00
קטי קטרין שטרית,942,2020-03-16T00:00:00,2021-04-06T00:00:00
אלעזר שטרן,955,2020-03-29T00:00:00,2021-04-06T00:00:00
שבח שטרן,942,2020-12-24T00:00:00,2021-04-06T00:00:00
יזהר שי,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
יזהר שי,946,2021-01-12T00:00:00,2021-04-06T00:00:00
הילה שי וזאן,946,2020-06-21T00:00:00,2020-10-06T00:00:00
מיכל שיר סגמן,942,2020-03-16T00:00:00,2020-12-24T00:00:00
עפר שלח,955,2020-03-29T00:00:00,2020-12-29T00:00:00
איציק שמולי,958,2020-04-06T00:00:00,2021-04-06T00:00:00
רם שפע,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
אילת שקד,948,2020-03-16T00:00:00,2021-04-06T00:00:00
עאידה תומא סלימאן,943,2020-03-16T00:00:00,2021-01-28T00:00:00
עאידה תומא סלימאן,1074,2021-01-28T00:00:00,2021-04-06T00:00:00
פנינה תמנו,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
אלי אבידר,,2022-02-24T00:00:00,2022-08-17T00:00:00
אלי אבידר,968,2022-02-24T00:00:00,2022-08-17T00:00:00
יוסף-אהרון אלמוגי,257,1965-07-14T00:00:00,1965-11-22T00:00:00
דוד בן-גוריון,257,1965-07-14T00:00:00,1965-11-22T00:00:00
גדעון בן-ישראל,257,1965-07-14T00:00:00,1965-11-22T00:00:00
עמוס דגני,257,1965-07-14T00:00:00,1965-11-22T00:00:00
משה דיין,257,1965-07-14T00:00:00,1965-11-22T00:00:00
יזהר סמילנסקי,257,1965-07-14T00:00:00,1965-11-22T00:00:00
שמעון פרס,257,1965-07-14T00:00:00,1965-11-22T00:00:00
חנה למדן,257,1965-07-14T00:00:00,1965-11-22T00:00:00
משה שמיר,688,1979-07-17T00:00:00,1979-11-20T00:00:00
גאולה כהן,688,1979-07-17T00:00:00,1979-11-20T00:00:00
אברהם פורז,617,1999-01-17T00:00:00,1999-03-29T00:00:00
אריה אלדד,584,2006-02-01T00:00:00,2006-04-17T00:00:00
בנימין אלון,584,2006-02-01T00:00:00,2006-04-17T00:00:00
אורי אריאל,584,2006-02-01T00:00:00,2006-04-17T00:00:00
צבי הנדל,584,2006-02-01T00:00:00,2006-04-17T00:00:00
אהוד רצאבי,1078,2006-02-01T00:00:00,2006-04-17T00:00:00
אילן ליבוביץ,1078,2006-02-01T00:00:00,2006-04-17T00:00:00
יגאל יאסינוב,1078,2006-02-01T10:01:00,2006-02-01T10:59:00
קארין אלהרר,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
רם בן ברק,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
אורנה ברביבאי,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
יאיר גולן,949,2020-03-16T00:00:00,2020-03-23T00:00:00
צבי האוזר,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
ניצן הורוביץ,949,2020-03-16T00:00:00,2020-03-23T00:00:00
יועז הנדל,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
תמר זנדברג,949,2020-03-16T00:00:00,2020-03-23T00:00:00
בועז טופורובסקי,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
משה יעלון,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
מאיר כהן,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
ע'דיר כמאל מריח,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
מיקי לוי,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
יאיר לפיד,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
מרב מיכאלי,949,2020-03-16T00:00:00,2020-03-23T00:00:00
יואב סגלוביץ',1079,2020-03-16T00:00:00,2020-03-29T00:00:00
אורלי פרומן,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
עמיר פרץ,949,2020-03-16T00:00:00,2020-03-23T00:00:00
אנדרי קוז'ינוב,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
עידן רול,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
יואל רזבוזוב,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
אלעזר שטרן,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
עפר שלח,1079,2020-03-16T00:00:00,2020-03-29T00:00:00
איציק שמולי,949,2020-03-16T00:00:00,2020-03-23T00:00:00
יבגני סובה,,2022-03-01T00:00:00,2022-11-15T00:00:00
ג'ידא רינאוי-זועבי,,2022-11-01T00:00:00,2022-12-31T00:00:00
יאיר גולן,956,2020-03-23T00:00:00,2020-04-06T00:00:00
ניצן הורוביץ,956,2020-03-23T00:00:00,2020-04-06T00:00:00
תמר זנדברג,956,2020-03-23T00:00:00,2020-04-06T00:00:00
מרב מיכאלי,956,2020-03-23T00:00:00,2020-04-06T00:00:00
עמיר פרץ,956,2020-03-23T00:00:00,2020-04-06T00:00:00
איציק שמולי,956,2020-03-23T00:00:00,2020-04-06T00:00:00
בנימין גנץ,946,2020-03-29T00:00:00,2021-04-06T00:00:00
גבי אשכנזי,946,2020-03-29T00:00:00,2021-04-06T00:00:00
אבי ניסנקורן,946,2020-03-29T00:00:00,2021-01-05T00:00:00
מיקי חיימוביץ',946,2020-03-29T00:00:00,2021-04-06T00:00:00
מיכאל מרדכי ביטון,946,2020-03-29T00:00:00,2020-06-19T00:00:00
חילי טרופר,946,2020-03-29T00:00:00,2020-06-19T00:00:00
אורית פרקש הכהן,946,2020-03-29T00:00:00,2020-10-06T00:00:00
מירב כהן,946,2020-03-29T00:00:00,2021-01-08T00:00:00
אסף זמיר,946,2020-03-29T00:00:00,2020-06-19T00:00:00
יזהר שי,946,2020-03-29T00:00:00,2020-06-21T00:00:00
עומר ינקלביץ',946,2020-03-29T00:00:00,2021-04-06T00:00:00
ע'דיר כמאל מריח,946,2020-03-29T00:00:00,2020-03-29T00:00:00
אלון שוסטר,946,2020-03-29T00:00:00,2020-06-19T00:00:00
רם שפע,946,2020-03-29T00:00:00,2021-01-31T00:00:00
איתן גינזבורג,946,2020-03-29T00:00:00,2021-04-06T00:00:00
יאיר לפיד,950,2020-03-29T00:00:00,2020-03-29T00:00:00
מאיר כהן,950,2020-03-29T00:00:00,2020-03-29T00:00:00
עפר שלח,950,2020-03-29T00:00:00,2020-03-29T00:00:00
אורנה ברביבאי,950,2020-03-29T00:00:00,2020-03-29T00:00:00
קארין אלהרר,950,2020-03-29T00:00:00,2020-03-29T00:00:00
יואל רזבוזוב,950,2020-03-29T00:00:00,2020-03-29T00:00:00
אלעזר שטרן,950,2020-03-29T00:00:00,2020-03-29T00:00:00
מיקי לוי,950,2020-03-29T00:00:00,2020-03-29T00:00:00
פנינה תמנו,950,2020-03-29T00:00:00,2020-03-29T00:00:00
רם בן ברק,950,2020-03-29T00:00:00,2020-03-29T00:00:00
יואב סגלוביץ',950,2020-03-29T00:00:00,2020-03-29T00:00:00
בועז טופורובסקי,950,2020-03-29T00:00:00,2020-03-29T00:00:00
עידן רול,950,2020-03-29T00:00:00,2020-03-29T00:00:00
משה יעלון,951,2020-03-29T00:00:00,2020-03-29T00:00:00
יועז הנדל,951,2020-03-29T00:00:00,2020-03-29T00:00:00
צבי האוזר,951,2020-03-29T00:00:00,2020-03-29T00:00:00
